model_name,dataset_name,dataset_path,dataset_config,horizon,cutoff,lead_time,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target_column,generate_univariate_targets_from,past_dynamic_columns,excluded_columns,test_error,training_time_s,inference_time_s,dataset_fingerprint,trained_on_this_dataset,fev_version,MAE,MAPE,RMSE,SOLAR_ACC
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-480,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6858505606651306,,,d62c5d2296dfe006,False,0.5.0,0.0554092638194561,1.80601167678833,0.1096118241548538,0.6858505606651306
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-384,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7352571487426758,,,d62c5d2296dfe006,False,0.5.0,0.0546410419046878,0.995311439037323,0.1111385449767112,0.7352571487426758
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-288,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7690963745117188,,,d62c5d2296dfe006,False,0.5.0,0.0441592745482921,0.7999870777130127,0.0878195315599441,0.7690963745117188
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-192,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7631951570510864,,,d62c5d2296dfe006,False,0.5.0,0.0439486876130104,1.200202465057373,0.0871466621756553,0.7631951570510864
sundial_base_128m,solar,/mnt/EnergyEVA/solar/pvod.parquet,,96,-96,1,96,2048,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.7764118909835815,,,d62c5d2296dfe006,False,0.5.0,0.0437055081129074,3.239586591720581,0.0884802713990211,0.7764118909835815
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-120,1,24,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5805831551551819,,,02918cd0af817df6,False,0.5.0,0.0820856392383575,1.8653697967529297,0.1422613710165023,0.5805831551551819
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-96,1,24,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.6311234831809998,,,02918cd0af817df6,False,0.5.0,0.0751293003559112,1.7059409618377686,0.1241823136806488,0.6311234831809998
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-72,1,24,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.4588287770748138,,,02918cd0af817df6,False,0.5.0,0.0855108499526977,4.181625843048096,0.139609158039093,0.4588287770748138
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-48,1,24,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5351855158805847,,,02918cd0af817df6,False,0.5.0,0.076458603143692,1.665305256843567,0.1296434104442596,0.5351855158805847
sundial_base_128m,solar,/mnt/EnergyEVA/solar/mendeley.parquet,,24,-24,1,24,512,1,SOLAR_ACC,"['MAE', 'RMSE', 'MAPE']",,item_id,datetime,avg_power,,[],[],0.5623127818107605,,,02918cd0af817df6,False,0.5.0,0.0792994946241378,3.684967041015625,0.1360832750797271,0.5623127818107605
